"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"155.3","2021-02-22"," 9:42:00 AM","2021-02-22"," 9:44:00 AM","PE","34700","Buy","225","105.95","100.40","","-1249.46"
"156","2021-02-23"," 9:30:00 AM","2021-02-23"," 3:10:00 PM","","","","","","","24.96","4615.75"
"156.1","2021-02-23"," 9:31:00 AM","2021-02-23"," 9:32:00 AM","CE","36400","Buy","225","101.45","93.25","","-1844.40"
"156.2","2021-02-23"," 9:33:00 AM","2021-02-23"," 9:35:00 AM","PE","34400","Buy","225","107.85","104.15","","-833.85"
"156.3","2021-02-23"," 10:33:00 AM","2021-02-23"," 10:37:00 AM","CE","36400","Buy","225","102.35","126.04","","5329.30"
"156.4","2021-02-23"," 9:42:00 AM","2021-02-23"," 9:44:00 AM","PE","34300","Buy","225","103.45","114.09","","2394.28"
"156.5","2021-02-23"," 9:46:00 AM","2021-02-23"," 9:50:00 AM","PE","34200","Buy","225","110.21","108.30","","-429.58"
"157","2021-02-25"," 9:30:00 AM","2021-02-25"," 3:10:00 PM","","","","","","","23.30","2573.53"
"157.1","2021-02-25"," 9:34:00 AM","2021-02-25"," 9:35:00 AM","CE","37600","Buy","225","111.01","101.75","","-2082.68"
"157.2","2021-02-25"," 10:02:00 AM","2021-02-25"," 10:03:00 AM","PE","36700","Buy","225","107.45","98.75","","-1958.20"
"157.3","2021-02-25"," 10:11:00 AM","2021-02-25"," 10:12:00 AM","PE","36700","Buy","225","113.56","104.05","","-2139.48"
"157.4","2021-02-25"," 11:38:00 AM","2021-02-25"," 11:39:00 AM","PE","36700","Buy","225","124.36","163.27","","8753.89"
"158","2021-02-26"," 9:30:00 AM","2021-02-26"," 3:10:00 PM","","","","","","","24.99","-6056.83"
"158.1","2021-02-26"," 9:32:00 AM","2021-02-26"," 9:33:00 AM","PE","33200","Buy","225","109.05","100.25","","-1981.05"
"158.2","2021-02-26"," 9:37:00 AM","2021-02-26"," 9:42:00 AM","PE","33200","Buy","225","113.56","104.35","","-2072.01"
"158.3","2021-02-26"," 9:46:00 AM","2021-02-26"," 9:47:00 AM","PE","33200","Buy","225","110.11","101.20","","-2003.77"
"159","2021-03-01"," 9:30:00 AM","2021-03-01"," 3:10:00 PM","","","","","","","27.64","-1336.61"
"159.1","2021-03-01"," 9:46:00 AM","2021-03-01"," 9:52:00 AM","CE","37000","Buy","225","103.75","102.35","","-315.69"
"159.2","2021-03-01"," 9:31:00 AM","2021-03-01"," 9:32:00 AM","PE","33300","Buy","225","112.91","111.74","","-261.52"
"159.3","2021-03-01"," 9:33:00 AM","2021-03-01"," 9:35:00 AM","PE","33200","Buy","225","114.56","115.29","","165.39"
"159.4","2021-03-01"," 10:30:00 AM","2021-03-01"," 10:34:00 AM","CE","37000","Buy","225","112.26","108.15","","-924.79"
"160","2021-03-02"," 9:30:00 AM","2021-03-02"," 3:10:00 PM","","","","","","","24.56","-2062.99"
"160.1","2021-03-02"," 9:36:00 AM","2021-03-02"," 9:42:00 AM","PE","34400","Buy","225","106.40","109.80","","763.18"
"160.2","2021-03-02"," 9:46:00 AM","2021-03-02"," 9:49:00 AM","PE","34300","Buy","225","109.05","103.25","","-1306.38"
"160.3","2021-03-02"," 9:50:00 AM","2021-03-02"," 9:51:00 AM","PE","34300","Buy","225","107.95","101.20","","-1519.78"
"161","2021-03-03"," 9:30:00 AM","2021-03-03"," 9:59:00 AM","","","","","","","22.50","-5062.91"
"161.1","2021-03-03"," 9:33:00 AM","2021-03-03"," 9:35:00 AM","CE","36400","Buy","225","118.06","108.50","","-2151.74"
"161.2","2021-03-03"," 9:36:00 AM","2021-03-03"," 9:38:00 AM","PE","35100","Buy","225","103.45","101.10","","-529.26"
"161.3","2021-03-03"," 9:54:00 AM","2021-03-03"," 9:56:00 AM","CE","36400","Buy","225","111.01","118.99","","1796.62"
"161.4","2021-03-03"," 9:39:00 AM","2021-03-03"," 9:42:00 AM","PE","35200","Buy","225","119.46","115.94","","-791.48"
"161.5","2021-03-03"," 9:46:00 AM","2021-03-03"," 9:47:00 AM","PE","35100","Buy","225","109.10","102.30","","-1531.28"
"161.6","2021-03-03"," 9:58:00 AM","2021-03-03"," 9:59:00 AM","CE","36500","Buy","225","102.00","93.75","","-1855.77"
"162","2021-03-04"," 9:30:00 AM","2021-03-04"," 3:10:00 PM","","","","","","","22.90","4174.53"
"162.1","2021-03-04"," 11:21:00 AM","2021-03-04"," 11:22:00 AM","CE","36000","Buy","225","120.86","111.09","","-2197.34"
"162.2","2021-03-04"," 9:32:00 AM","2021-03-04"," 9:38:00 AM","PE","35400","Buy","225","120.76","145.98","","5673.74"
"162.3","2021-03-04"," 9:47:00 AM","2021-03-04"," 9:49:00 AM","PE","35200","Buy","225","101.90","116.64","","3316.66"
"162.4","2021-03-04"," 11:23:00 AM","2021-03-04"," 11:24:00 AM","CE","36100","Buy","225","92.20","88.76","","-774.11"
"162.5","2021-03-04"," 11:41:00 AM","2021-03-04"," 11:42:00 AM","CE","36100","Buy","225","101.55","93.35","","-1844.43"
"163","2021-03-05"," 9:30:00 AM","2021-03-05"," 3:10:00 PM","","","","","","","25.73","-627.85"
"163.1","2021-03-05"," 9:40:00 AM","2021-03-05"," 9:47:00 AM","CE","37300","Buy","225","108.40","115.64","","1628.54"
"163.2","2021-03-05"," 9:32:00 AM","2021-03-05"," 9:37:00 AM","PE","32800","Buy","225","111.21","119.19","","1796.58"
"163.3","2021-03-05"," 9:49:00 AM","2021-03-05"," 9:50:00 AM","CE","37400","Buy","225","114.26","105.00","","-2083.42"
"163.4","2021-03-05"," 10:01:00 AM","2021-03-05"," 10:04:00 AM","CE","37500","Buy","225","107.95","99.20","","-1969.55"
"164","2021-03-08"," 9:30:00 AM","2021-03-08"," 3:10:00 PM","","","","","","","25.00","9058.75"
"164.1","2021-03-08"," 10:43:00 AM","2021-03-08"," 10:44:00 AM","PE","34300","Buy","225","113.06","119.89","","1537.54"
"164.2","2021-03-08"," 10:45:00 AM","2021-03-08"," 10:48:00 AM","PE","34100","Buy","225","105.70","139.13","","7521.20"
"165","2021-03-09"," 9:30:00 AM","2021-03-09"," 3:10:00 PM","","","","","","","23.33","1205.27"
"165.1","2021-03-09"," 10:05:00 AM","2021-03-09"," 10:08:00 AM","CE","36400","Buy","225","114.96","118.64","","828.72"
"165.2","2021-03-09"," 9:32:00 AM","2021-03-09"," 9:33:00 AM","PE","34900","Buy","225","100.65","92.50","","-1832.98"
"165.3","2021-03-09"," 11:36:00 AM","2021-03-09"," 11:39:00 AM","CE","36500","Buy","225","104.05","110.64","","1483.35"
"165.4","2021-03-09"," 11:46:00 AM","2021-03-09"," 11:48:00 AM","CE","36500","Buy","225","120.91","124.14","","726.18"
"166","2021-03-10"," 9:30:00 AM","2021-03-10"," 3:10:00 PM","","","","","","","21.59","-4898.48"
"166.1","2021-03-10"," 9:31:00 AM","2021-03-10"," 9:32:00 AM","PE","35900","Buy","225","122.16","121.29","","-196.14"
"166.2","2021-03-10"," 9:36:00 AM","2021-03-10"," 9:37:00 AM","PE","35800","Buy","225","106.85","98.20","","-1946.82"
"166.3","2021-03-10"," 9:41:00 AM","2021-03-10"," 9:42:00 AM","PE","35800","Buy","225","102.90","90.65","","-2755.52"
"167","2021-03-12"," 9:30:00 AM","2021-03-12"," 3:10:00 PM","","","","","","","19.94","-591.20"
"167.1","2021-03-12"," 9:50:00 AM","2021-03-12"," 9:59:00 AM","PE","34700","Buy","225","105.35","98.80","","-1474.22"
"167.2","2021-03-12"," 10:16:00 AM","2021-03-12"," 10:34:00 AM","PE","34800","Buy","225","113.46","112.29","","-261.65"
"167.3","2021-03-12"," 12:15:00 PM","2021-03-12"," 12:16:00 PM","PE","34700","Buy","225","110.05","115.14","","1144.67"
"168","2021-03-15"," 9:30:00 AM","2021-03-15"," 3:10:00 PM","","","","","","","22.55","3738.76"
"168.1","2021-03-15"," 9:32:00 AM","2021-03-15"," 9:34:00 AM","PE","33500","Buy","225","104.85","110.29","","1224.55"
"168.2","2021-03-15"," 9:36:00 AM","2021-03-15"," 9:39:00 AM","PE","33300","Buy","225","104.60","125.14","","4620.40"
"168.3","2021-03-15"," 9:41:00 AM","2021-03-15"," 9:42:00 AM","PE","33200","Buy","225","115.51","106.15","","-2106.19"
"169","2021-03-16"," 9:30:00 AM","2021-03-16"," 3:10:00 PM","","","","","","","20.72","-3457.73"
"169.1","2021-03-16"," 9:34:00 AM","2021-03-16"," 9:38:00 AM","CE","36200","Buy","225","111.76","110.69","","-238.78"
"169.2","2021-03-16"," 9:52:00 AM","2021-03-16"," 9:55:00 AM","PE","34000","Buy","225","109.15","103.30","","-1317.65"
"169.3","2021-03-16"," 10:31:00 AM","2021-03-16"," 10:35:00 AM","CE","36300","Buy","225","104.45","96.00","","-1901.30"
"170","2021-03-17"," 9:30:00 AM","2021-03-17"," 3:10:00 PM","","","","","","","19.98","18521.75"
"170.1","2021-03-17"," 11:26:00 AM","2021-03-17"," 11:27:00 AM","CE","35600","Buy","225","104.50","105.05","","122.68"
"170.2","2021-03-17"," 3:06:00 PM","2021-03-17"," 3:08:00 PM","PE","34000","Buy","225","116.26","181.81","","14748.96"
"170.3","2021-03-17"," 11:30:00 AM","2021-03-17"," 11:31:00 AM","CE","35600","Buy","225","116.26","128.84","","2829.93"
"170.4","2021-03-17"," 3:09:00 PM","2021-03-17"," 3:10:00 PM","PE","33700","Buy","225","102.90","106.55","","820.19"
"171","2021-03-18"," 9:30:00 AM","2021-03-18"," 1:08:00 PM","","","","","","","19.43","6675.04"
"171.1","2021-03-18"," 9:45:00 AM","2021-03-18"," 9:46:00 AM","CE","34900","Buy","225","92.95","96.40","","777.45"
"171.2","2021-03-18"," 10:35:00 AM","2021-03-18"," 10:37:00 AM","PE","34400","Buy","225","121.96","122.84","","197.46"
"171.3","2021-03-18"," 9:47:00 AM","2021-03-18"," 9:49:00 AM","CE","34900","Buy","225","98.35","91.40","","-1562.60"
"171.4","2021-03-18"," 9:50:00 AM","2021-03-18"," 9:51:00 AM","CE","34900","Buy","225","97.80","97.90","","22.98"
"171.5","2021-03-18"," 10:41:00 AM","2021-03-18"," 10:43:00 AM","PE","34300","Buy","225","96.25","108.45","","2744.47"
"171.6","2021-03-18"," 1:07:00 PM","2021-03-18"," 1:08:00 PM","PE","34300","Buy","225","111.01","130.98","","4495.28"
"172","2021-03-19"," 9:30:00 AM","2021-03-19"," 3:10:00 PM","","","","","","","21.68","-3696.58"
"172.1","2021-03-19"," 9:48:00 AM","2021-03-19"," 9:50:00 AM","CE","35500","Buy","225","104.45","102.00","","-551.98"
"172.2","2021-03-19"," 9:31:00 AM","2021-03-19"," 9:32:00 AM","PE","30900","Buy","225","106.75","98.10","","-1946.80"
"172.3","2021-03-19"," 9:54:00 AM","2021-03-19"," 9:57:00 AM","CE","35500","Buy","225","114.76","114.44","","-70.79"
"172.4","2021-03-19"," 10:08:00 AM","2021-03-19"," 10:12:00 AM","CE","35600","Buy","225","111.51","106.50","","-1127.03"
"173","2021-03-22"," 9:30:00 AM","2021-03-22"," 3:10:00 PM","","","","","","","20.84","-1945.65"
"173.1","2021-03-22"," 9:34:00 AM","2021-03-22"," 9:36:00 AM","CE","35300","Buy","225","109.95","101.05","","-2003.74"
"173.2","2021-03-22"," 1:03:00 PM","2021-03-22"," 1:06:00 PM","PE","32000","Buy","225","105.95","105.40","","-125.03"
"173.3","2021-03-22"," 9:39:00 AM","2021-03-22"," 9:42:00 AM","CE","35300","Buy","225","109.70","103.85","","-1317.77"
"173.4","2021-03-22"," 9:46:00 AM","2021-03-22"," 9:50:00 AM","CE","35300","Buy","225","114.41","125.14","","2414.30"
"173.5","2021-03-22"," 1:20:00 PM","2021-03-22"," 1:22:00 PM","PE","32000","Buy","225","111.66","107.60","","-913.42"
"174","2021-03-23"," 9:30:00 AM","2021-03-23"," 11:00:00 AM","","","","","","","21.30","7927.00"
"174.1","2021-03-23"," 10:54:00 AM","2021-03-23"," 10:55:00 AM","CE","35100","Buy","225","111.06","156.02","","10117.45"
"174.2","2021-03-23"," 9:42:00 AM","2021-03-23"," 9:52:00 AM","PE","32500","Buy","225","103.50","100.10","","-765.40"
"174.3","2021-03-23"," 10:14:00 AM","2021-03-23"," 10:22:00 AM","PE","32500","Buy","225","108.45","105.70","","-620.34"
"174.4","2021-03-23"," 10:26:00 AM","2021-03-23"," 10:34:00 AM","PE","32500","Buy","225","115.66","120.29","","1042.21"
"174.5","2021-03-23"," 10:56:00 AM","2021-03-23"," 10:58:00 AM","CE","35400","Buy","225","108.85","107.05","","-406.79"
"174.6","2021-03-23"," 10:59:00 AM","2021-03-23"," 11:00:00 AM","CE","35400","Buy","225","103.75","97.35","","-1440.12"
"175","2021-03-24"," 9:30:00 AM","2021-03-24"," 3:10:00 PM","","","","","","","20.93","2409.79"
"175.1","2021-03-24"," 9:34:00 AM","2021-03-24"," 9:36:00 AM","CE","34600","Buy","225","106.30","99.70","","-1485.67"
"175.2","2021-03-24"," 9:55:00 AM","2021-03-24"," 9:57:00 AM","PE","33100","Buy","225","112.81","114.59","","401.92"
"175.3","2021-03-24"," 10:08:00 AM","2021-03-24"," 10:12:00 AM","PE","33000","Buy","225","104.95","100.45","","-1013.11"
"175.4","2021-03-24"," 10:16:00 AM","2021-03-24"," 10:21:00 AM","PE","33000","Buy","225","110.41","130.43","","4506.65"
"176","2021-03-25"," 9:30:00 AM","2021-03-25"," 3:10:00 PM","","","","","","","22.99","19026.06"
"176.1","2021-03-25"," 9:44:00 AM","2021-03-25"," 9:46:00 AM","CE","33300","Buy","225","107.85","103.15","","-1058.74"
"176.2","2021-03-25"," 12:03:00 PM","2021-03-25"," 12:06:00 PM","PE","32500","Buy","225","111.81","155.72","","9881.15"
"176.3","2021-03-25"," 9:50:00 AM","2021-03-25"," 9:51:00 AM","CE","33300","Buy","225","101.45","93.25","","-1844.40"
"176.4","2021-03-25"," 10:11:00 AM","2021-03-25"," 10:12:00 AM","CE","33300","Buy","225","103.55","91.05","","-2811.89"
"176.5","2021-03-25"," 12:07:00 PM","2021-03-25"," 12:11:00 PM","PE","32400","Buy","225","122.76","188.81","","14859.95"
"177","2021-03-26"," 9:30:00 AM","2021-03-26"," 3:10:00 PM","","","","","","","22.28","-936.29"
"177.1","2021-03-26"," 9:35:00 AM","2021-03-26"," 9:37:00 AM","CE","35300","Buy","225","113.36","109.20","","-936.29"
"178","2021-03-30"," 9:30:00 AM","2021-03-30"," 3:10:00 PM","","","","","","","20.36","-1049.87"
"178.1","2021-03-30"," 10:01:00 AM","2021-03-30"," 10:02:00 AM","CE","34800","Buy","225","108.70","99.90","","-1980.97"
"178.2","2021-03-30"," 10:19:00 AM","2021-03-30"," 10:24:00 AM","CE","34800","Buy","225","109.70","113.84","","931.10"
"179","2021-03-31"," 9:30:00 AM","2021-03-31"," 3:10:00 PM","","","","","","","20.77","66.89"
"179.1","2021-03-31"," 9:32:00 AM","2021-03-31"," 9:36:00 AM","CE","34100","Buy","225","110.81","103.85","","-1565.40"
"179.2","2021-03-31"," 10:19:00 AM","2021-03-31"," 10:20:00 AM","PE","32700","Buy","225","110.16","127.24","","3843.29"
"179.3","2021-03-31"," 9:39:00 AM","2021-03-31"," 9:50:00 AM","CE","34100","Buy","225","114.01","112.79","","-273.02"
"179.4","2021-03-31"," 10:22:00 AM","2021-03-31"," 10:27:00 AM","PE","32600","Buy","225","101.00","93.80","","-1619.42"
"179.5","2021-03-31"," 10:38:00 AM","2021-03-31"," 10:42:00 AM","PE","32700","Buy","225","116.61","115.19","","-318.58"
"180","2021-04-01"," 9:30:00 AM","2021-04-01"," 2:25:00 PM","","","","","","","20.11","15428.12"
"180.1","2021-04-01"," 2:15:00 PM","2021-04-01"," 2:16:00 PM","CE","33700","Buy","225","113.01","145.83","","7384.63"
"180.2","2021-04-01"," 9:43:00 AM","2021-04-01"," 9:44:00 AM","PE","33100","Buy","225","101.70","93.15","","-1923.17"
"180.3","2021-04-01"," 9:49:00 AM","2021-04-01"," 9:50:00 AM","PE","33100","Buy","225","103.65","95.25","","-1889.88"
"180.4","2021-04-01"," 10:47:00 AM","2021-04-01"," 10:48:00 AM","PE","33100","Buy","225","103.20","109.85","","1494.78"
"180.5","2021-04-01"," 2:20:00 PM","2021-04-01"," 2:22:00 PM","CE","33800","Buy","225","98.15","130.43","","7264.28"
"180.6","2021-04-01"," 2:23:00 PM","2021-04-01"," 2:25:00 PM","CE","33800","Buy","225","126.56","140.33","","3097.47"
"181","2021-04-05"," 9:30:00 AM","2021-04-05"," 3:10:00 PM","","","","","","","21.10","6986.76"
"181.1","2021-04-05"," 9:31:00 AM","2021-04-05"," 9:33:00 AM","PE","31800","Buy","225","107.25","105.55","","-383.94"
"181.2","2021-04-05"," 9:35:00 AM","2021-04-05"," 9:39:00 AM","PE","31800","Buy","225","115.21","117.89","","603.78"
"181.3","2021-04-05"," 9:55:00 AM","2021-04-05"," 9:59:00 AM","PE","31700","Buy","225","109.75","139.83","","6766.92"
"182","2021-04-06"," 9:30:00 AM","2021-04-06"," 3:10:00 PM","","","","","","","21.36","4399.74"
"182.1","2021-04-06"," 9:31:00 AM","2021-04-06"," 9:32:00 AM","CE","34000","Buy","225","111.01","104.00","","-1576.69"
"182.2","2021-04-06"," 10:18:00 AM","2021-04-06"," 10:19:00 AM","PE","31400","Buy","225","103.60","104.20","","134.12"
"182.3","2021-04-06"," 9:38:00 AM","2021-04-06"," 9:39:00 AM","CE","34100","Buy","225","99.40","118.34","","4261.75"
"182.4","2021-04-06"," 10:21:00 AM","2021-04-06"," 10:23:00 AM","PE","31400","Buy","225","109.55","100.70","","-1992.40"
"182.5","2021-04-06"," 12:45:00 PM","2021-04-06"," 12:47:00 PM","PE","31400","Buy","225","112.26","128.14","","3572.95"
"183","2021-04-07"," 9:30:00 AM","2021-04-07"," 3:10:00 PM","","","","","","","21.09","-1647.36"
"183.1","2021-04-07"," 9:45:00 AM","2021-04-07"," 9:47:00 AM","CE","33600","Buy","225","105.75","106.20","","99.91"
"183.2","2021-04-07"," 10:03:00 AM","2021-04-07"," 10:04:00 AM","CE","33600","Buy","225","116.56","117.14","","131.21"
"183.3","2021-04-07"," 10:06:00 AM","2021-04-07"," 10:09:00 AM","CE","33700","Buy","225","102.95","94.60","","-1878.47"
"184","2021-04-08"," 9:30:00 AM","2021-04-08"," 3:10:00 PM","","","","","","","19.91","4897.49"
"184.1","2021-04-08"," 9:31:00 AM","2021-04-08"," 9:33:00 AM","CE","33500","Buy","225","91.25","85.86","","-1212.42"
"184.2","2021-04-08"," 9:46:00 AM","2021-04-08"," 9:49:00 AM","PE","33100","Buy","225","116.81","125.34","","1919.01"
"184.3","2021-04-08"," 9:50:00 AM","2021-04-08"," 9:52:00 AM","PE","33000","Buy","225","109.75","136.83","","6092.26"
"184.4","2021-04-08"," 11:45:00 AM","2021-04-08"," 11:46:00 AM","PE","32900","Buy","225","104.70","96.25","","-1901.36"
"185","2021-04-09"," 9:30:00 AM","2021-04-09"," 3:10:00 PM","","","","","","","20.69","11404.76"
"185.1","2021-04-09"," 9:38:00 AM","2021-04-09"," 9:47:00 AM","CE","33900","Buy","225","105.00","110.49","","1235.76"
"185.2","2021-04-09"," 10:04:00 AM","2021-04-09"," 10:07:00 AM","CE","33900","Buy","225","115.71","128.34","","2841.29"
"185.3","2021-04-09"," 10:08:00 AM","2021-04-09"," 10:11:00 AM","CE","34000","Buy","225","116.11","148.68","","7327.71"
"186","2021-04-12"," 9:30:00 AM","2021-04-12"," 3:10:00 PM","","","","","","","22.18","-1438.70"
"186.1","2021-04-12"," 9:40:00 AM","2021-04-12"," 9:41:00 AM","CE","32300","Buy","225","104.50","95.75","","-1968.78"
"186.2","2021-04-12"," 9:32:00 AM","2021-04-12"," 9:34:00 AM","PE","29500","Buy","225","108.55","128.74","","4540.80"
"186.3","2021-04-12"," 9:35:00 AM","2021-04-12"," 9:36:00 AM","PE","29400","Buy","225","111.16","109.15","","-452.28"
"186.4","2021-04-12"," 11:45:00 AM","2021-04-12"," 11:46:00 AM","PE","29400","Buy","225","115.01","102.95","","-2713.27"
"186.5","2021-04-12"," 10:08:00 AM","2021-04-12"," 10:12:00 AM","CE","32300","Buy","225","108.20","104.45","","-845.17"
"187","2021-04-13"," 9:30:00 AM","2021-04-13"," 3:10:00 PM","","","","","","","22.21","7550.40"
"187.1","2021-04-13"," 1:50:00 PM","2021-04-13"," 1:51:00 PM","CE","31900","Buy","225","121.01","124.19","","714.91"
"187.2","2021-04-13"," 1:53:00 PM","2021-04-13"," 1:54:00 PM","CE","32000","Buy","225","101.20","93.00","","-1844.35"
"187.3","2021-04-13"," 1:56:00 PM","2021-04-13"," 1:58:00 PM","CE","32000","Buy","225","103.65","142.23","","8679.84"
"188","2021-04-15"," 9:30:00 AM","2021-04-15"," 3:10:00 PM","","","","","","","20.76","16442.36"
"188.1","2021-04-15"," 9:32:00 AM","2021-04-15"," 9:34:00 AM","PE","31800","Buy","225","105.80","149.23","","9770.06"
"188.2","2021-04-15"," 9:35:00 AM","2021-04-15"," 9:37:00 AM","PE","31600","Buy","225","111.11","150.42","","8846.83"
"188.3","2021-04-15"," 9:38:00 AM","2021-04-15"," 9:39:00 AM","PE","31500","Buy","225","119.36","109.70","","-2174.52"
"189","2021-04-16"," 9:30:00 AM","2021-04-16"," 3:10:00 PM","","","","","","","20.67","-1218.07"
"189.1","2021-04-16"," 9:55:00 AM","2021-04-16"," 9:59:00 AM","CE","33400","Buy","225","116.36","110.94","","-1218.07"
"190","2021-04-19"," 9:30:00 AM","2021-04-19"," 3:10:00 PM","","","","","","","22.49","-4334.15"
"190.1","2021-04-19"," 1:59:00 PM","2021-04-19"," 2:00:00 PM","CE","31900","Buy","225","113.96","107.75","","-1397.44"
"190.2","2021-04-19"," 9:31:00 AM","2021-04-19"," 9:38:00 AM","PE","28800","Buy","225","106.00","109.40","","763.27"
"190.3","2021-04-19"," 2:01:00 PM","2021-04-19"," 2:02:00 PM","CE","32000","Buy","225","101.30","93.10","","-1844.37"
"190.4","2021-04-19"," 2:11:00 PM","2021-04-19"," 2:12:00 PM","CE","32000","Buy","225","101.25","93.00","","-1855.60"
"191","2021-04-20"," 9:30:00 AM","2021-04-20"," 3:10:00 PM","","","","","","","21.73","-2324.85"
"191.1","2021-04-20"," 9:36:00 AM","2021-04-20"," 9:43:00 AM","PE","30600","Buy","225","108.15","101.40","","-1519.82"
"191.2","2021-04-20"," 11:10:00 AM","2021-04-20"," 11:13:00 AM","PE","30600","Buy","225","112.66","108.55","","-924.88"
"191.3","2021-04-20"," 11:25:00 AM","2021-04-20"," 11:26:00 AM","PE","30600","Buy","225","117.01","117.54","","119.86"
"192","2021-04-22"," 9:30:00 AM","2021-04-22"," 3:10:00 PM","","","","","","","22.91","-3058.78"
"192.1","2021-04-22"," 9:54:00 AM","2021-04-22"," 9:55:00 AM","CE","31100","Buy","225","100.85","92.70","","-1833.02"
"192.2","2021-04-22"," 9:31:00 AM","2021-04-22"," 9:36:00 AM","PE","30500","Buy","225","102.15","108.90","","1517.51"
